"","x"
"113",-0.363512137400296
"114",1.2772577587637
"115",-0.132938593865398
"116",-1.70715420534549
"117",0.0537718023748028
"118",0.687445725455022
"119",-0.78585253323166
"120",0.230360598733112
"121",0.424323808435308
"122",0.711216422170032
"123",-0.194599971158247
"124",-1.15135152672071
"125",-0.838283984193319
"126",-0.208216888168713
"127",-1.09521065074835
"128",-0.543618625496307
"129",-2.45568937891528
"130",0.806160949327188
"131",-1.30304870194504
"132",-0.0532824449462673
"133",-0.191283247128011
"134",1.62240685430379
"135",1.51724581690163
"136",-1.4639993711386
"137",2.21920018365928
"138",0.141845800183843
"139",-0.341825623215773
"140",0.99195435820429
"141",1.10656596914466
"142",2.14843028802148
"143",-2.00203587714948
"144",-0.990515650533701
"145",-0.795826709714214
"146",0.71567137188651
"147",-1.67155515153848
"148",1.22901891716759
"149",-1.26027183258723
"150",1.35986035793596
"151",-0.762930576304811
"152",0.772732781489041
"153",0.182210080588062
"154",0.332368249751493
"155",-0.230772555537223
"156",0.0929230240375033
"157",1.43794364076298
"158",0.656917295829906
"159",1.64343100769413
"160",-0.278622372213815
"161",-0.168808165542467
"162",0.669174291753984
"163",-1.26892110554634
"164",1.67498450757488
"165",-0.846062118765033
"166",2.00485530259922
"167",-1.56599236294626
"168",-1.06417570211275
"169",1.05847326058392
"170",-1.58415632648344
"171",1.01667570839341
"172",-0.263712904221017
"173",-2.92763012087757
"174",0.558328372316601
"175",0.454891066012863
"176",-1.88120762413576
"177",0.432398102004612
"178",-0.563004852068833
"179",0.631324426221834
"180",-0.214409815979278
"181",0.934435656559045
"182",-2.04390658815498
"183",0.240130673924484
"184",0.543483180125874
"185",0.55162805553098
"186",0.346695955697174
"187",0.293398302185106
"188",-1.40130795357651
"189",0.578677802841625
"190",-0.248666930716022
"191",-0.888978159358379
"192",0.371056475171727
"193",0.322652860471021
"194",-0.535871911060384
"195",-0.177757719929639
"196",0.460844476409363
"197",-1.33724002776561
"198",-0.96110335127562
"199",0.0422018484652365
"200",-0.211383935306342
"201",1.00195298530485
"202",1.69016767324399
"203",0.698472095040895
"204",-0.968841596944746
"205",-1.3526609084399
"206",0.438758359650643
"207",-0.437057556340427
"208",-0.295262303453462
"209",0.867439487405359
"210",-0.520834572328149
"211",-0.334391657541696
"212",0.712632616865963
"213",-0.67508205697805
"214",-0.742773417521577
"215",1.85706469982783
"216",-0.693035219222212
"217",1.03930931870046
"218",-1.13071224701227
"219",-0.717569221683417
"220",-1.6683709740864
"221",-1.3822263915083
"222",0.878945834078158
"223",2.00846678542874
"224",-0.487384766722422
"225",0.4156879514605
"226",0.733241113776289
"227",0.18341001368959
"228",-0.0857673178120014
"229",0.247131464982227
"230",0.515444582561269
"231",1.21668623011322
"232",0.792583969050371
"233",-0.101447142167572
"234",0.18027671465121
"235",2.01298848710801
"236",-2.64185360234353
"237",-1.32952900416277
"238",0.887705574434707
"239",0.0201914384076887
"240",0.135386845414611
"241",0.118588848863339
"242",-0.201644156672593
"243",1.09466090956634
"244",-1.65439145634474
"245",0.448399798049452
"246",-0.312556470449337
"247",1.69484238520993
"248",-1.46483319423469
"249",2.0484142552008
"250",-0.912396268779804
"251",0.608291154579938
"252",-0.359903197809197
"253",2.41063039134664
"254",-0.00611793086733414
"255",1.15598900120528
"256",1.12023310492061
"257",0.321539355989451
"258",0.601409439950361
"259",0.293117923806777
"260",-1.26668413365069
"261",-0.0757188109847286
"262",-0.471809138371986
"263",-1.26958984705988
"264",-0.744259404751546
"265",-0.0192848886321935
"266",2.00315445837343
"267",1.16874651899478
"268",-1.19976355187032
"269",-0.712205916511061
"270",1.0045713201085
"271",-0.944734763925821
"272",1.00202964715593
"273",-0.973755877717886
"274",0.882123800877942
"275",-0.0602441316002886
"276",-0.00592783882151942
"277",0.528219293737943
"278",0.612637694368008
"279",-0.940596342135983
"280",0.155123541835584
"281",-1.18415147365594
"282",-0.697644109020862
"283",0.279933250543785
"284",1.10168629845602
"285",-0.487533503779779
"286",-0.61164619439397
"287",-0.535679580736007
"288",-0.89576562708235
"289",0.624273921254939
"290",-1.20586976455033
"291",0.368318128013117
"292",0.544948327268134
"293",0.622130050180586
"294",-0.405797639075946
"295",-3.20113075709075
"296",0.554269461694845
"297",0.576858135469096
"298",1.41325464672538
"299",0.309441145432145
"300",1.44086021798305
"301",-0.857875982148495
"302",0.103601770643521
"303",-0.228915876486173
"304",0.948072093724374
"305",0.415271224568135
"306",-0.123903611971269
"307",-0.689912495043011
"308",0.707149471281262
"309",0.449427434005081
"310",-0.548032229008982
"311",-0.435319757394379
"312",-0.312457956818865
"313",-0.0475140636889764
"314",-1.30996569678302
"315",0.629316071549555
"316",1.2993024058948
"317",0.254146313096248
"318",0.554939650626502
"319",0.215154852622494
"320",0.371137746343741
"321",-0.325792790174292
"322",-0.115797171996288
"323",-2.51488063737244
"324",-0.264490102370106
"325",0.892649968955227
"326",-1.96826168483082
"327",0.21819699705237
"328",-0.543438189149019
"329",1.60217915981413
"330",2.03576519234423
"331",1.17004501642759
"332",-0.476751313523392
"333",-0.710259239449413
"334",-0.0530294199900969
"335",0.588658795063966
"336",-0.743509490338508
"337",-0.0764650940678991
"338",2.04094565318734
"339",-0.94158669235783
"340",0.518777815443416
"341",1.63698128182727
"342",-0.665685362744619
"343",-0.921460237482378
"344",0.318651426347619
"345",-0.891506928857383
"346",0.52677966597007
"347",0.786081805908086
"348",-1.52932520005093
"349",-1.51207104576882
"350",0.359868740379984
"351",0.547531796919995
"352",-1.80782774190383
"353",-0.902909730441881
"354",0.152773104438679
"355",-0.513737571042927
"356",-0.868666978536852
"357",-0.223222384645806
"358",-1.61641035409984
"359",1.2324321614339
"360",-0.916990753864613
"361",-0.83416226296606
"362",-0.296888488580906
"363",0.750061339571151
"364",1.06620970907855
"365",1.95356853822664
"366",1.15828243117731
"367",-0.36321386108505
"368",0.56996759242446
"369",0.713748532518091
"370",0.0656031758978265
"371",-0.0527595482898108
"372",1.64586161171527
"373",-0.441147986782707
"374",0.0698636620503193
"375",-0.906798328782684
"376",0.258843696685291
"377",0.627756276888989
"378",2.93734233361168
"379",1.06790509601958
"380",1.20704022184585
"381",-0.589987784358587
"382",-0.590996478270219
"383",0.540635122340531
"384",-0.987400404503926
"385",-0.855237654534293
"386",1.21474477914348
"387",-1.01125730241956
"388",0.0851121657158218
"389",-0.0686127806973511
"390",-1.06502063209633
"391",-1.4296767150006
"392",1.27133923357713
"393",0.260934799566621
"394",1.26047029364854
"395",-0.0782462608739534
"396",-0.286451066627077
"397",0.468528217714328
"398",0.260840948643802
"399",1.24793966345289
"400",0.5246456625472
"401",0.799513115901505
"402",-0.0583250884759817
"403",-0.750967116341951
"404",-0.266779874419895
"405",-0.223133605774239
"406",-0.400446304360612
"407",-0.145867955230785
"408",2.41801562867325
"409",-0.239460562151797
"410",-0.211942272180613
"411",-0.214442791445081
"412",1.22730562105256
"413",0.628165365529626
"414",1.16552753872782
"415",-1.53765994547718
"416",-1.17314138117525
"417",1.8884054570853
"418",0.159631940118097
"419",0.842827759494618
"420",-0.302775243896105
"421",1.00428829085423
"422",-0.21840930504484
"423",-1.91496916422198
"424",-0.178875657772218
"425",-0.563599358472915
"426",0.127995164173815
"427",1.21126566787612
"428",-0.309381729910568
"429",-0.400751950189286
"430",-1.28774682470516
"431",-0.26452149277459
"432",0.347406387643963
"433",0.196045426729497
"434",0.852133599054383
"435",1.80115784943586
"436",0.146079129873675
"437",-0.606284326097784
"438",1.4031735359687
"439",-0.476995593178822
"440",1.02522785664983
"441",-0.188544852089237
"442",-0.378901272243225
"443",1.17728782148962
"444",-0.459581520406503
"445",0.115570085112801
"446",-0.0506782369923357
"447",0.0155246428814494
"448",-1.33645127759036
"449",0.020818956869021
"450",1.90650054285922
"451",-1.05792368979171
"452",0.17772256412361
"453",1.48621622095831
"454",-1.11836096541868
"455",1.24886105157571
"456",-0.0342833805796791
"457",-0.0199508799966419
"458",-0.77029791277598
"459",1.16384891505846
"460",-0.388888698545327
"461",0.776682232095958
"462",-1.0428959760932
"463",0.296120859178154
"464",0.0240820155356157
"465",0.413985159103293
"466",-0.0395195124303752
"467",-1.12257128137506
"468",-0.819844705547087
"469",-0.00605569120746233
"470",1.30801065460936
"471",-0.0831657102269258
"472",-0.833689941074997
"473",1.49021049894645
"474",-0.969236053862891
"475",-0.330775108421501
"476",-0.141441687909844
"477",-0.810965920585623
"478",0.379763535441746
"479",-0.211553906401017
"480",1.53303701585124
"481",-0.528896318822734
"482",-0.653936297738175
"483",-0.350073037381068
"484",-0.96910977181338
"485",-0.36974568300303
"486",-0.190597181170261
"487",0.173101902357175
"488",-0.868541685885617
"489",0.728615051206582
"490",0.0929703078363136
"491",0.307625338605452
"492",-0.132001345122467
"493",-0.282694601338439
"494",-1.0086446544143
"495",-0.564862452984568
"496",1.12286990349287
"497",-2.06726575839243
"498",1.49778757482979
"499",0.46661581645794
"500",-0.939369062341295
"501",0.0573896855851393
"502",-0.0751693434065889
"503",-1.09708569577614
"504",-1.41935566412769
"505",-1.0226107433631
"506",-0.0240477678591297
"507",0.71304537127423
"508",-0.688008276985989
"509",0.0661310561760868
"510",-1.60732562760776
"511",-0.271806086694458
"512",-0.157403930771682
"513",-1.47508793364809
"514",-0.745607537405194
"515",0.0809031138203044
"516",-1.18764520721447
"517",-0.148716348244812
"518",0.553898785425562
"519",-2.39750665442831
"520",-0.391182171951119
"521",0.288050704858056
"522",-2.49601248959092
"523",-2.03622203869653
"524",-1.96351843049042
"525",-0.266496797870753
"526",-1.5912349925827
"527",-0.192760645492477
"528",-1.8296423224188
"529",-1.11983115239709
"530",-0.627920776586351
"531",0.260598458616208
"532",1.3599584852422
"533",1.94792118838356
"534",0.570515124462794
"535",-1.08251376283942
"536",0.397041521673683
"537",-1.79797923979716
"538",-0.283362770861985
"539",-1.23064070551859
"540",1.01467911589543
"541",0.0360570643763166
"542",1.12836096690783
"543",1.94064085643317
"544",0.354218152746979
"545",-1.39624503517468
"546",-0.670570519614015
"547",0.066580022920476
"548",-0.671844585961229
"549",-0.201489945694293
"550",-0.971539329358892
"551",0.118738963114659
"552",-1.70545462121866
"553",0.96516458453193
"554",1.54945811952846
"555",-0.799293317752474
"556",1.16568736838096
"557",1.19353544541095
"558",0.768477751160196
"559",1.39371761883924
"560",0.642612779478291
"561",-0.444124662058734
"562",0.781474592083797
"563",-0.082249389222162
"564",1.25675443363765
"565",-0.724483219561956
"566",0.647544814742129
"567",0.590017840271911
"568",-1.16996005183995
"569",0.380955358571893
"570",-1.57513968551284
"571",0.885773570640633
"572",-1.17315028629319
"573",-0.250140512283965
"574",-0.534935876807784
"575",0.891884379474847
"576",1.02212966388381
"577",-0.778250056936016
"578",-0.697279251691309
"579",-0.0110065624734744
"580",1.37709195930307
"581",0.204471741434798
"582",-0.52973635875047
"583",-2.58132465924695
"584",0.750467259550617
"585",-0.624686608681506
"586",0.148777373418349
"587",-1.51402017139467
"588",-0.330145134463514
"589",1.76680128922499
"590",0.545005155002152
"591",-0.653244825780065
"592",-1.24307868334677
"593",-0.942933070983604
"594",0.575374515918798
"595",0.409665016447939
"596",0.666163526016709
"597",0.77611786631555
"598",0.473230121097884
"599",-0.420342521494712
"600",-0.891097482913457
"601",-0.280998453851472
"602",-0.374454082345563
"603",0.664658019485167
"604",1.14064210992431
"605",1.34848158126442
"606",0.699022596463351
"607",-0.0194902856929933
"608",-0.571165342658709
"609",0.31342124266461
"610",0.217847252222585
"611",0.849565428084411
"612",0.0343066170335147
"613",0.673242919950022
"614",-0.360789476574487
"615",0.127941152449185
"616",-1.17286368819365
"617",0.890583967514679
"618",-1.77534587824788
"619",0.218107851019629
"620",1.66641322830469
"621",0.331233763589165
"622",-0.13299284658442
"623",0.12336991019109
"624",-1.54551835846394
"625",0.109187815616277
"626",0.513031388020215
"627",-0.483340837714601
"628",-0.937915343062805
"629",1.69906645065325
"630",-1.19625871767228
"631",-0.93283697070692
"632",0.0794547915264246
"633",-0.950530940638259
"634",-0.0888353207381112
"635",1.52328008583245
"636",1.47803594743882
"637",-0.768005750979815
"638",-1.18706946817742
"639",-0.386090345663404
"640",-0.0759111878716965
"641",0.751153670249443
"642",-0.434495855519736
"643",-1.01877748010646
"644",-0.31878707062927
"645",-0.958363701388235
"646",0.719656701425969
"647",-0.714212664129392
"648",0.633631254515438
"649",-1.31018314762452
"650",1.78067262781188
"651",0.792769312170664
"652",0.760903783166291
"653",-0.79384253053075
"654",-0.786998164188703
"655",-2.67236419405111
"656",0.852192427170644
"657",-0.820963726517
"658",-0.41284509491634
"659",0.883581385902658
"660",-0.590132886002641
"661",-0.175266534829693
"662",-0.0329796348035004
"663",-0.0891206853528584
"664",1.21835717910056
"665",1.07232092016932
"666",1.28393622731056
"667",-0.22517125142286
"668",-0.278869222259746
"669",-0.600077629121045
"670",-0.566052062111394
"671",-1.07588896854696
"672",-0.641457212239195
"673",-1.0774942302227
"674",2.61487051858563
"675",-1.95422906117183
"676",0.336341227939488
"677",-0.743277264837669
"678",0.228259778393662
"679",0.845610618268869
"680",0.070538604581091
"681",1.16244837464385
"682",-0.0277126588415071
"683",1.43136312064039
"684",1.22480949313881
"685",-0.7634696394074
"686",0.0986755836069364
"687",0.20470222947042
"688",-0.352650543531721
"689",0.501604429811499
"690",-1.25303034068047
"691",0.753131586647604
"692",-0.578476809384299
"693",1.89707966561335
"694",0.452259564193327
"695",-0.56490254838195
"696",-0.102210790405802
"697",0.472056128990475
"698",-0.0116027090074637
"699",-1.43157426628521
"700",-0.183976939050004
"701",-0.713479493609717
"702",-0.298783047133435
"703",-1.14453500789736
"704",-1.25103636494305
"705",0.586210432275752
"706",0.89759772347866
"707",0.0900800100764344
"708",-2.44082532775156
"709",1.54345323948991
"710",-2.61236095548703
"711",-2.02664966106355
"712",-0.786137218434232
"713",-0.607333114816988
"714",-0.738613586809973
"715",0.357680308377505
"716",0.1389096277881
"717",-1.48315357956982
"718",-0.764573973488748
"719",-0.645627620432156
"720",-1.23596247137134
"721",-0.616969770535702
"722",0.408374903246282
"723",1.11455877063134
"724",-1.40691035503066
"725",-1.00108191391338
"726",0.0112337476594227
"727",0.514549649636032
"728",-0.619282491068931
"729",-0.122369936516751
"730",-1.02550270577813
"731",-0.218601896330987
"732",1.30419010788146
"733",-0.892035783754377
"734",0.565170261070658
"735",0.757285051809829
"736",-0.675436578622301
"737",-0.492405709545624
"738",1.0643785335233
"739",-1.82562312596256
"740",0.0267322473054251
"741",1.46241038264575
"742",-0.518562094962703
"743",-0.403269931188329
"744",-0.263232171791751
"745",0.456659828205861
"746",-0.47458259033156
"747",0.149938616511839
"748",-1.09872748445477
"749",-1.76337636224194
"750",1.77012857816309
"751",-0.476654198623356
"752",0.129479126458155
"753",-1.07355571776615
"754",-1.03987083639326
"755",-0.071861047565212
"756",-1.63212932570989
"757",-0.547577118051771
"758",-0.371377476586568
"759",0.0541867599135924
"760",0.69036356468368
"761",-1.12174866226306
"762",-0.39025350666514
"763",-0.389057430456256
"764",0.572047701189873
"765",-0.650895044188146
"766",-0.835593979908651
"767",0.182285384255415
"768",-0.679947381466113
"769",-1.22846720283678
"770",-0.808367699292445
"771",1.14143175850279
"772",-0.714700241571075
"773",0.992429104612428
"774",-0.39771018502725
"775",0.494210183878785
"776",-0.166830874555283
"777",0.756915230686324
"778",1.51550876442977
"779",-0.270310608077085
"780",-1.52431008841571
"781",-2.54149366594391
"782",1.12042043820407
"783",-0.414628477419072
"784",-0.732852895847197
"785",-0.776407389454569
"786",-0.277173803203821
"787",0.411448613079426
"788",0.412631798119367
"789",0.428696670960241
"790",-0.258962394418672
"791",0.115432583491049
"792",-0.1730779826706
"793",1.86017784284306
"794",2.0342359993493
"795",-1.51998570034925
"796",1.16386627996602
"797",0.520075659103972
"798",-0.821249575737657
"799",-0.515257371728124
"800",0.875801722922981
"801",0.33945400906378
"802",1.15834749514307
"803",-3.09741543316768
"804",0.534198177803292
"805",1.07367524490797
"806",-0.392919685253903
"807",0.135734726945259
"808",2.07276018830807
"809",-0.93280894720554
"810",0.715204855460995
"811",-0.361808353056628
"812",0.259523597926152
"813",-0.242007716747246
"814",-1.40550488659321
"815",-0.218692132315685
"816",-0.902350761364853
"817",-0.26365331133321
"818",-0.227471283449699
"819",0.171821744934184
"820",0.834605252765913
"821",-0.943912623850144
"822",-0.259756780368837
"823",0.288171837175315
"824",-0.910056952012625
"825",-1.01255614345763
"826",-0.418184695474482
"827",1.23448073887328
"828",-1.33139931990269
"829",1.00250225496273
"830",1.11279562793835
"831",-0.86753794977536
"832",0.0746939753915577
"833",0.0998549589925795
"834",1.60911441637712
"835",0.600269612247886
"836",0.883681567387916
"837",1.45036156860617
"838",0.0821201507761889
"839",-0.328900749874886
"840",-0.0648511024758422
"841",-0.982262554578628
"842",0.702583310970301
"843",0.83720727619533
"844",2.59467550248228
"845",0.15902147175695
"846",-1.41638114255648
"847",-0.875771118096871
"848",-1.46120993054533
"849",0.210758618060948
"850",-0.105086391311891
"851",1.1919700228937
"852",-1.3788142031309
"853",-1.40190040454863
"854",0.867277641514433
"855",-0.887144354234351
"856",1.06204736502225
"857",0.356071345768922
"858",-1.84347200920196
"859",0.252997330081004
"860",1.01221847550322
"861",0.534742355164247
"862",-0.727479782071043
"863",1.01834347668275
"864",0.353165908118965
"865",0.475149907734944
"866",0.785326420486102
"867",-0.165657411855362
"868",2.0110190248434
"869",0.628693787759714
"870",0.583190050756051
"871",-1.23106568555178
"872",2.21024053854645
"873",-0.832107724542755
"874",-0.0616381002723331
"875",-0.504808926495461
"876",-1.74265788036332
"877",0.708164002797171
"878",-0.181582558866961
"879",-1.40907103011343
"880",0.726242284040202
"881",-0.695291871339878
"882",-1.11194349845745
"883",-2.24208476135824
"884",1.34380642583588
"885",0.0905607922297095
"886",-0.71613826107293
"887",-0.899121844941709
"888",2.47059352345584
"889",0.189766284562685
"890",1.16870699251281
"891",0.137806812122056
"892",0.249106340495793
"893",-0.223885726631022
"894",1.84135286455966
"895",1.0089402706958
"896",-0.545230835026914
"897",1.3636446577831
"898",0.00882721926822789
"899",-0.572536111746159
"900",-1.15950907888137
"901",0.0934426773020321
"902",1.46453810863465
"903",-1.25819808490548
"904",0.623495969326174
"905",-1.09219224912646
"906",0.784346810951631
"907",0.350857031821426
"908",-0.473612262440255
"909",-0.815187611837743
"910",-0.00116362984345765
"911",-0.710088777196894
"912",-0.241236377961394
"913",2.91869863491475
"914",0.417162937542675
"915",0.00358846967126491
"916",0.445415514156906
"917",-0.622307538648316
"918",-0.246372394187995
"919",0.618117641782347
"920",0.824051426320165
"921",-1.93686346283707
"922",0.00031992734222955
"923",0.198941938174455
"924",-0.11434782442387
"925",0.346161777417321
"926",-0.200849587972477
"927",-0.543397413833753
"928",0.720808520788677
"929",0.672076953120721
"930",0.0377514731638179
"931",-0.377228628055464
"932",0.538671445770926
"933",-0.696154444095446
"934",-0.429387098915427
"935",0.0709194024382163
"936",-0.779911589196235
"937",-1.13799494501147
"938",-1.5852979968857
"939",-0.596977541541145
"940",-1.61373490925857
"941",-0.477207632105527
"942",1.32014935201278
"943",-0.0540204708569491
"944",1.31514084140207
"945",0.433985792602376
"946",0.0634582646767969
"947",-0.51462185433225
"948",-0.580379892515332
"949",0.179918271542121
"950",-0.742552113147988
"951",-0.712311631825509
"952",0.174820737038326
"953",0.478325054042827
"954",0.523648729877398
"955",-1.28012718884353
"956",-0.12300859034753
"957",-1.52242822188341
"958",-0.40492130715952
"959",-0.140147258819141
"960",0.48315530291621
"961",0.156189078543092
"962",2.07699051100958
"963",-2.29354436213823
"964",-0.369310666689649
"965",0.660451637746809
"966",1.15747573525299
"967",1.93535043887631
"968",0.114565577423946
"969",-0.179509848867102
"970",1.13813482343362
"971",-1.30146285164159
"972",-0.838880674547118
"973",-0.359576025999346
"974",0.825299956135417
"975",2.74330814389252
"976",-0.117000715751584
"977",0.465032532324446
"978",-1.54894796747048
"979",0.041956920076746
"980",1.48732607044501
"981",-0.43865482971512
"982",-0.386581857413125
"983",0.928407644281709
"984",2.00884640693416
"985",2.3643108158876
"986",-0.784403751134519
"987",1.55155671895499
"988",0.822137377065971
"989",0.988079752207489
"990",0.661784835508504
"991",0.607370538918141
"992",-0.726481696262776
"993",-0.618572390055274
"994",-0.743455582777298
"995",-0.11137609579578
"996",0.868875687510709
"997",-1.07988767769734
"998",-1.88902517620796
"999",0.632782940581743
"1000",-0.407726077299898
"1001",1.10323006192311
"1002",-1.05884618838097
"1003",-1.74149533926493
"1004",0.088109016765324
"1005",0.990966305407472
"1006",0.440681150456488
"1007",-1.47817542726261
"1008",-0.919644739489292
"1009",0.2324923463694
"1010",1.76369046050743
"1011",0.537995530471238
"1012",0.600506479897871
"1013",-1.05423576130375
"1014",-1.41996331127021
"1015",0.0582401109919582
"1016",-1.52554998645964
"1017",1.40421855619502
"1018",0.647888144190996
"1019",-0.631777459816579
"1020",-0.488444853878494
"1021",-0.623449423424011
"1022",0.858034119282381
"1023",-0.343287018559197
"1024",-0.188142975656726
"1025",-2.36081265270691
"1026",-0.603095618664595
"1027",0.680148222939359
"1028",0.91567254683337
"1029",0.208775771022581
"1030",-0.120002273530177
"1031",-1.20027360838504
"1032",0.240854885752033
"1033",-0.845542788548656
"1034",0.385906644657081
"1035",0.298162910159927
"1036",-1.01752358561968
"1037",-0.0594063994210465
"1038",0.31575974027906
"1039",-0.476182236526322
"1040",0.537149810797531
"1041",-0.158293648294828
"1042",0.424800360865714
"1043",0.71749213175915
"1044",-0.258378859738162
"1045",-0.778254860418204
"1046",0.286695357637277
"1047",0.0249961286212106
"1048",1.40855620782458
"1049",-0.413776367576654
"1050",1.00230284582592
"1051",0.925931900558492
"1052",0.580736631768406
"1053",-0.702535329434719
"1054",-1.01150121271144
"1055",2.24228078925016
"1056",1.15622798657191
"1057",2.47942833087105
"1058",-0.0479751256926955
"1059",-1.54853763566603
"1060",-0.959747580913708
"1061",-2.15022406787377
"1062",1.92546219030758
"1063",-1.02674454833584
"1064",0.47545919185356
"1065",0.489512739224195
"1066",1.06829772573395
"1067",-0.717645820443692
"1068",-0.17281561252969
"1069",-0.921667289162152
"1070",-0.143273181092229
"1071",0.930963122757136
"1072",0.381679499185425
"1073",0.720927186186984
"1074",0.843063588296837
"1075",1.30746854433592
"1076",-0.248091819467427
"1077",-0.101824800427879
"1078",0.925697147206804
"1079",0.894594345170158
"1080",-1.45861602888252
"1081",0.035311963735473
"1082",0.336375826542285
"1083",1.64332189462803
"1084",-0.18403056138713
"1085",-0.337718306858661
"1086",-1.71272199613625
"1087",0.0622428279449401
"1088",-1.91843223485436
"1089",-2.37120005509459
"1090",0.168782510934493
"1091",-0.346132573384479
"1092",0.633463066642024
"1093",-0.0346441757581062
"1094",1.38374211772827
"1095",-0.950312089501248
"1096",0.312434999244879
"1097",-1.75465964706979
"1098",-0.272203253799033
"1099",0.5425513056671
"1100",0.71785271454018
"1101",-0.441303188809271
"1102",-0.518406045960611
"1103",0.222401872228972
"1104",0.193350543029115
"1105",-0.707951818333576
"1106",0.438553285926235
"1107",0.157948734549
"1108",0.943141975956918
"1109",-1.42745762185122
"1110",0.372898939141384
"1111",-0.574469102579343
"1112",0.41816349963376
"1113",-0.466826863725393
"1114",-0.914153537377633
"1115",0.737596494610149
"1116",-0.502521971490262
"1117",-1.88913180509221
"1118",0.257401060910197
"1119",-1.16650147560238
"1120",-0.311633473383248
"1121",0.34998934854244
"1122",0.492825242550607
"1123",0.246463632633979
"1124",0.94020442872526
"1125",0.301158838571799
"1126",-1.31498593394487
"1127",-0.99726161957961
"1128",-0.991894442132075
"1129",-1.35399456086655
"1130",-2.15939211101127
"1131",1.41318251582474
"1132",1.04042233552904
"1133",-0.781036999087398
"1134",0.326697619049482
"1135",-2.66316232746458
"1136",-1.29185471745119
"1137",0.236482994236714
"1138",-1.07326159334053
"1139",-0.821923274613059
"1140",0.422165405733792
"1141",0.0309874760055241
"1142",1.37303507094065
"1143",-0.416092105068423
"1144",-1.05674018086619
"1145",1.56995624883193
"1146",-0.734360710574577
"1147",-1.94670053209328
"1148",1.75330706962942
"1149",0.283600061644943
"1150",0.0340747864268802
"1151",0.00606171439078378
"1152",0.167960161448526
"1153",0.547785280427324
"1154",-0.230015563104539
"1155",-0.977920511646132
"1156",1.54265267639212
"1157",-0.314699440346927
"1158",-0.441054993695033
"1159",0.168598669010968
"1160",0.746913729545619
"1161",-1.15831229992071
"1162",0.131925069373405
"1163",-0.934976476636672
"1164",2.54295578500922
"1165",-0.265741899531575
"1166",-0.204890510708138
"1167",-1.14045956203086
"1168",0.902014189972428
"1169",1.68292598109861
"1170",0.696294646131094
"1171",-0.612624115836543
"1172",-1.88669766775192
"1173",-0.127271097726481
"1174",-0.778738747389914
"1175",1.71352783150142
"1176",0.43659151765731
"1177",-0.16841009020524
"1178",0.623619318065692
"1179",0.698934299474508
"1180",-0.173722328348359
"1181",0.166057645377367
"1182",0.566296133287767
"1183",-0.356274976869739
"1184",-0.613488926080888
"1185",-0.844483672081149
"1186",-1.61652756082383
"1187",-1.10473126735205
"1188",-0.327938624282678
"1189",1.37773558576473
"1190",0.068446497914502
